surface_form_id	nkjp_frequency	nkjp_frequency_rank	occurrence_pct	per_million
63949	14	352372	0.000006008342	0.060083
63950	33	224301	0.000014162521	0.141625
63958	327	53057	0.000140337707	1.403377
63959	5	591849	0.000002145836	0.021458
63970	27	250139	0.000011587517	0.115875
63977	141	94302	0.000060512589	0.605126
63981	134	97444	0.000057508418	0.575084
63982	70	146084	0.000030041711	0.300417
63987	284	58600	0.000121883513	1.218835
63990	249	64293	0.000106862658	1.068627
63991	30	236425	0.000012875019	0.128750
64000	157	87883	0.000067379266	0.673793
64001	25	260803	0.000010729182	0.107292
64002	8	468607	0.000003433338	0.034333
64011	220	69994	0.000094416806	0.944168
64015	121	104083	0.000051929243	0.519292
64020	245	65001	0.000105145988	1.051460
64025	849	25606	0.000364363038	3.643630
64029	250	64137	0.000107291825	1.072918
64037	18	310489	0.000007725011	0.077250
64069	84	130803	0.000036050053	0.360501
64077	186	78431	0.000079825118	0.798251
64086	145	92670	0.000062229258	0.622293
64087	9	442221	0.000003862506	0.038625
64091	25	261063	0.000010729182	0.107292
64092	86	128963	0.000036908388	0.369084
64093	100	117347	0.000042916730	0.429167
64095	162	86106	0.000069525103	0.695251
64096	29	241064	0.000012445852	0.124459
64111	1194	19239	0.000512425756	5.124258
64116	183	79342	0.000078537616	0.785376
64118	687	30354	0.000294837935	2.948379
64124	677	30707	0.000290546262	2.905463
64133	3	785285	0.000001287502	0.012875
64136	24	267103	0.000010300015	0.103000
64137	2	1002086	0.000000858335	0.008583
64139	24	267114	0.000010300015	0.103000
64145	130	99369	0.000055791749	0.557917
64151	19	302476	0.000008154179	0.081542
64160	3	786970	0.000001287502	0.012875
64163	33	224837	0.000014162521	0.141625
64164	2	1005090	0.000000858335	0.008583
64168	870	25142	0.000373375551	3.733756
64169	24	267241	0.000010300015	0.103000
64170	175	81811	0.000075104277	0.751043
64171	289	57917	0.000124029350	1.240293
64172	479	39935	0.000205571137	2.055711
64173	121	104146	0.000051929243	0.519292
64174	1	1719533	0.000000429167	0.004292
64175	196	75788	0.000084116791	0.841168
64176	181	79956	0.000077679281	0.776793
64182	45	189010	0.000019312528	0.193125
64207	363	49257	0.000155787730	1.557877
64208	8	471705	0.000003433338	0.034333
64217	47	184483	0.000020170863	0.201709
64236	\N	\N	\N	\N
64238	33	221345	0.000014162521	0.141625
64255	116	106441	0.000049783407	0.497834
64257	39	202193	0.000016737525	0.167375
64266	94	121319	0.000040341726	0.403417
64278	195	75819	0.000083687623	0.836876
64279	166	84445	0.000071241772	0.712418
64311	93	122190	0.000039912559	0.399126
64312	44	189316	0.000018883361	0.188834
64314	378	47686	0.000162225239	1.622252
64324	21	280935	0.000009012513	0.090125
64326	109	110668	0.000046779236	0.467792
64327	18	303751	0.000007725011	0.077250
64328	67	148904	0.000028754209	0.287542
64330	426	43595	0.000182825270	1.828253
64334	115	107045	0.000049354239	0.493542
64343	1166	19628	0.000500409072	5.004091
64344	132	98024	0.000056650084	0.566501
64351	87	127405	0.000037337555	0.373376
64357	8	448204	0.000003433338	0.034333
64359	173	82173	0.000074245943	0.742459
64378	9	424895	0.000003862506	0.038625
64381	9	424953	0.000003862506	0.038625
64390	303	55909	0.000130037692	1.300377
64424	725	29049	0.000311146292	3.111463
64425	46	184938	0.000019741696	0.197417
64443	9	426490	0.000003862506	0.038625
64447	33	222067	0.000014162521	0.141625
64448	453	41652	0.000194412787	1.944128
64449	413	44644	0.000177246095	1.772461
64458	90	124931	0.000038625057	0.386251
64473	24	263080	0.000010300015	0.103000
64478	176	81241	0.000075533445	0.755334
64491	982	22774	0.000421442288	4.214423
64492	195	75873	0.000083687623	0.836876
64493	3	712002	0.000001287502	0.012875
64494	65	151760	0.000027895874	0.278959
64510	664	31166	0.000284967087	2.849671
64511	105	113403	0.000045062566	0.450626
64516	\N	\N	\N	\N
64517	98	118350	0.000042058395	0.420584
64520	48	180737	0.000020600030	0.206000
64527	501	38577	0.000215012817	2.150128
64539	135	96720	0.000057937585	0.579376
64543	16	324001	0.000006866677	0.068667
64545	109	110816	0.000046779236	0.467792
64554	12	373606	0.000005150008	0.051500
64556	65	151851	0.000027895874	0.278959
64558	3	718096	0.000001287502	0.012875
64559	1	1282981	0.000000429167	0.004292
64561	675	30756	0.000289687927	2.896879
64566	142	93673	0.000060941757	0.609418
64570	43	192486	0.000018454194	0.184542
64587	13	359855	0.000005579175	0.055792
64611	292	57428	0.000125316852	1.253169
64612	227	68402	0.000097420977	0.974210
64613	10	409553	0.000004291673	0.042917
64627	124	102178	0.000053216745	0.532167
64628	67	149260	0.000028754209	0.287542
64631	46	185386	0.000019741696	0.197417
64632	76	138455	0.000032616715	0.326167
64633	125	101644	0.000053645912	0.536459
64634	36	212404	0.000015450023	0.154500
64636	60	159352	0.000025750038	0.257500
64640	103	114844	0.000044204232	0.442042
64641	375	48010	0.000160937737	1.609377
64644	63	154868	0.000027037540	0.270375
64646	20	290228	0.000008583346	0.085833
64651	94	121579	0.000040341726	0.403417
64652	3	727096	0.000001287502	0.012875
64653	23	269926	0.000009870848	0.098708
64655	33	222794	0.000014162521	0.141625
64658	35	215725	0.000015020855	0.150209
64659	68	148025	0.000029183376	0.291834
64662	18	306427	0.000007725011	0.077250
64669	120	104359	0.000051500076	0.515001
64672	87	127655	0.000037337555	0.373376
64678	40	200503	0.000017166692	0.171667
64684	47	183188	0.000020170863	0.201709
64687	19	298314	0.000008154179	0.081542
64690	35	215829	0.000015020855	0.150209
64691	99	117734	0.000042487563	0.424876
64692	190	77208	0.000081541787	0.815418
64695	226	68644	0.000096991810	0.969918
64697	177	80997	0.000075962612	0.759626
64701	396	46109	0.000169950251	1.699503
64709	327	53011	0.000140337707	1.403377
64710	24	264178	0.000010300015	0.103000
64720	3	732769	0.000001287502	0.012875
64721	32	226692	0.000013733354	0.137334
64724	588	34185	0.000252350372	2.523504
64725	32	226703	0.000013733354	0.137334
64729	198	75153	0.000084975125	0.849751
64746	119	104976	0.000051070909	0.510709
64750	278	59414	0.000119308509	1.193085
64755	155	88489	0.000066520931	0.665209
64756	4	638424	0.000001716669	0.017167
64761	1	1394953	0.000000429167	0.004292
64767	12	376228	0.000005150008	0.051500
64768	143	93316	0.000061370924	0.613709
64769	279	59256	0.000119737677	1.197377
64782	232	67375	0.000099566814	0.995668
64795	2	911137	0.000000858335	0.008583
64796	8	458841	0.000003433338	0.034333
64811	89	126012	0.000038195890	0.381959
64818	20	291175	0.000008583346	0.085833
64819	48	181239	0.000020600030	0.206000
64820	73	142043	0.000031329213	0.313292
64822	54	169547	0.000023175034	0.231750
64828	29	239413	0.000012445852	0.124459
64839	154	88879	0.000066091764	0.660918
64854	92	123418	0.000039483392	0.394834
64855	123	102829	0.000052787578	0.527876
64862	4	644087	0.000001716669	0.017167
64863	14	349119	0.000006008342	0.060083
64870	48	181294	0.000020600030	0.206000
64874	1676	14240	0.000719284394	7.192844
64875	11	393763	0.000004720840	0.047208
64886	108	111596	0.000046350068	0.463501
64888	1	1453668	0.000000429167	0.004292
64890	19	299342	0.000008154179	0.081542
64894	6	529515	0.000002575004	0.025750
64895	13	362559	0.000005579175	0.055792
64896	9	434595	0.000003862506	0.038625
64901	89	126058	0.000038195890	0.381959
64902	274	60038	0.000117591840	1.175918
64903	152	89644	0.000065233430	0.652334
64905	16	326655	0.000006866677	0.068667
64908	484	39603	0.000207716973	2.077170
64917	\N	\N	\N	\N
64930	82	132448	0.000035191719	0.351917
64936	11	394227	0.000004720840	0.047208
64951	173	82330	0.000074245943	0.742459
64958	34	219816	0.000014591688	0.145917
64959	54	169686	0.000023175034	0.231750
64966	324	53377	0.000139050205	1.390502
64975	705	29711	0.000302562946	3.025629
64976	5	580380	0.000002145836	0.021458
64977	23	271210	0.000009870848	0.098708
64978	6	531152	0.000002575004	0.025750
64979	8	461733	0.000003433338	0.034333
64980	9	435526	0.000003862506	0.038625
64981	414	44596	0.000177675262	1.776753
64985	222	69499	0.000095275141	0.952751
64989	3	749567	0.000001287502	0.012875
64996	62	156686	0.000026608373	0.266084
65006	2	936033	0.000000858335	0.008583
65009	38	206842	0.000016308357	0.163084
65012	97	119401	0.000041629228	0.416292
65024	10	414158	0.000004291673	0.042917
65035	146	92148	0.000062658426	0.626584
65041	216	70850	0.000092700137	0.927001
65043	63	155215	0.000027037540	0.270375
65052	18	308551	0.000007725011	0.077250
65066	114	107922	0.000048925072	0.489251
65083	1374	17002	0.000589675870	5.896759
65090	107	112376	0.000045920901	0.459209
65106	488	39372	0.000209433642	2.094336
65107	397	46040	0.000170379418	1.703794
65119	646	31818	0.000277242076	2.772421
65123	3	762079	0.000001287502	0.012875
65124	1	1563491	0.000000429167	0.004292
65128	67	149703	0.000028754209	0.287542
65129	2	958969	0.000000858335	0.008583
65132	147	91745	0.000063087593	0.630876
65133	620	32845	0.000266083726	2.660837
65142	109	111073	0.000046779236	0.467792
65154	31	231844	0.000013304186	0.133042
65162	13	365174	0.000005579175	0.055792
65171	23	272112	0.000009870848	0.098708
65175	57	164764	0.000024462536	0.244625
65191	177	81102	0.000075962612	0.759626
65192	424	43776	0.000181966935	1.819669
65198	55	168229	0.000023604201	0.236042
65200	135	96962	0.000057937585	0.579376
65203	158	87496	0.000067808433	0.678084
65207	7	498880	0.000003004171	0.030042
65216	48	181822	0.000020600030	0.206000
65217	132	98356	0.000056650084	0.566501
65218	261	62176	0.000112012665	1.120127
65219	1989	12251	0.000853613759	8.536138
65220	47	183993	0.000020170863	0.201709
65223	85	129753	0.000036479220	0.364792
65227	165	85001	0.000070812604	0.708126
65243	513	37935	0.000220162825	2.201628
65244	22	279070	0.000009441681	0.094417
65261	131	98863	0.000056220916	0.562209
65262	305	55740	0.000130896026	1.308960
65264	91	124568	0.000039054224	0.390542
65267	189	77582	0.000081112620	0.811126
65268	418	44294	0.000179391931	1.793919
65269	229	68067	0.000098279312	0.982793
65276	205	73512	0.000087979296	0.879793
65279	360	49531	0.000154500228	1.545002
65280	85	129795	0.000036479220	0.364792
65281	3	777100	0.000001287502	0.012875
65292	222	69559	0.000095275141	0.952751
65293	137	96063	0.000058795920	0.587959
65300	134	97455	0.000057508418	0.575084
65306	146	92257	0.000062658426	0.626584
65308	29	240854	0.000012445852	0.124459
65320	45	188760	0.000019312528	0.193125
65328	106	113096	0.000045491734	0.454917
65329	343	51289	0.000147204384	1.472044
65338	1218	18924	0.000522725771	5.227258
65342	93	122849	0.000039912559	0.399126
65343	238	66284	0.000102141817	1.021418
65344	20	293906	0.000008583346	0.085833
65347	5	595217	0.000002145836	0.021458
65348	7	501807	0.000003004171	0.030042
65358	465	40892	0.000199562794	1.995628
65372	230	67867	0.000098708479	0.987085
65373	206	73276	0.000088408464	0.884085
65384	140	94806	0.000060083422	0.600834
65385	157	87908	0.000067379266	0.673793
65390	32	228457	0.000013733354	0.137334
65391	187	78172	0.000080254285	0.802543
65406	66	151278	0.000028325042	0.283250
65414	21	286662	0.000009012513	0.090125
65417	2	999831	0.000000858335	0.008583
65418	2	999932	0.000000858335	0.008583
65419	90	125506	0.000038625057	0.386251
65422	3	784379	0.000001287502	0.012875
65435	155	88665	0.000066520931	0.665209
65436	125	101938	0.000053645912	0.536459
65441	14	353933	0.000006008342	0.060083
65443	4	672226	0.000001716669	0.017167
65452	47	184363	0.000020170863	0.201709
65453	11	400406	0.000004720840	0.047208
65454	282	58883	0.000121025179	1.210252
65455	986	22703	0.000423158958	4.231590
65459	36	214244	0.000015450023	0.154500
65461	23	273298	0.000009870848	0.098708
65462	805	26754	0.000345479676	3.454797
65464	13	367756	0.000005579175	0.055792
65467	445	42249	0.000190979448	1.909794
65468	590	34106	0.000253208707	2.532087
65469	120	104694	0.000051500076	0.515001
65470	53	172202	0.000022745867	0.227459
65471	14	354236	0.000006008342	0.060083
65472	\N	\N	\N	\N
65486	2	1008469	0.000000858335	0.008583
65506	27	250937	0.000011587517	0.115875
65509	3	790615	0.000001287502	0.012875
65522	230	67693	0.000098708479	0.987085
65524	90	124747	0.000038625057	0.386251
65563	65	151449	0.000027895874	0.278959
65570	10	402484	0.000004291673	0.042917
65571	78	135920	0.000033475049	0.334750
65578	101	116083	0.000043345897	0.433459
65602	87	127359	0.000037337555	0.373376
65607	12	369659	0.000005150008	0.051500
65611	142	93560	0.000060941757	0.609418
65619	18	303611	0.000007725011	0.077250
65621	5	552001	0.000002145836	0.021458
65623	70	145147	0.000030041711	0.300417
65624	76	138138	0.000032616715	0.326167
65628	24	262131	0.000010300015	0.103000
65629	82	131966	0.000035191719	0.351917
65630	302	56051	0.000129608525	1.296085
65638	66	150210	0.000028325042	0.283250
65643	48	180319	0.000020600030	0.206000
65644	699	29900	0.000299987943	2.999879
65649	18	303840	0.000007725011	0.077250
65650	89	125652	0.000038195890	0.381959
65654	262	61879	0.000112441833	1.124418
65670	18	303979	0.000007725011	0.077250
65674	192	76605	0.000082400122	0.824001
65683	73	141599	0.000031329213	0.313292
65684	21	281168	0.000009012513	0.090125
65687	413	44640	0.000177246095	1.772461
65690	194	76106	0.000083258456	0.832585
65696	18	304140	0.000007725011	0.077250
65714	13	356868	0.000005579175	0.055792
65723	6	512697	0.000002575004	0.025750
65735	182	79419	0.000078108449	0.781084
65764	8	450348	0.000003433338	0.034333
65770	19	296561	0.000008154179	0.081542
65821	55	167336	0.000023604201	0.236042
65827	629	32464	0.000269946232	2.699462
65841	2099	11684	0.000900822162	9.008222
65854	18	305440	0.000007725011	0.077250
65855	1	1258770	0.000000429167	0.004292
65866	1	1264513	0.000000429167	0.004292
65877	323	53456	0.000138621038	1.386210
65896	431	43252	0.000184971106	1.849711
65898	\N	\N	\N	\N
65908	19	297533	0.000008154179	0.081542
65913	213	71452	0.000091412635	0.914126
65914	42	195032	0.000018025027	0.180250
65921	170	83186	0.000072958441	0.729584
65929	148	91153	0.000063516760	0.635168
65934	71	144254	0.000030470878	0.304709
65937	201	74334	0.000086262627	0.862626
65947	63	154837	0.000027037540	0.270375
65956	11	390789	0.000004720840	0.047208
65961	264	61593	0.000113300167	1.133002
65989	22	276200	0.000009441681	0.094417
65990	83	131277	0.000035620886	0.356209
65994	61	157844	0.000026179205	0.261792
65997	416	44407	0.000178533597	1.785336
65998	132	98147	0.000056650084	0.566501
65999	22	276208	0.000009441681	0.094417
66000	66	150601	0.000028325042	0.283250
66002	97	119212	0.000041629228	0.416292
66004	17	315270	0.000007295844	0.072958
66006	54	169327	0.000023175034	0.231750
66010	203	73860	0.000087120962	0.871210
66018	44	190071	0.000018883361	0.188834
66019	3	728189	0.000001287502	0.012875
66020	70	145518	0.000030041711	0.300417
66032	51	174979	0.000021887532	0.218875
66033	2	895190	0.000000858335	0.008583
66037	10	410293	0.000004291673	0.042917
66061	80	134329	0.000034333384	0.343334
66063	12	375560	0.000005150008	0.051500
66064	2	899530	0.000000858335	0.008583
66065	103	114869	0.000044204232	0.442042
66075	328	52907	0.000140766874	1.407669
66076	544	36235	0.000233467011	2.334670
66080	133	97704	0.000057079251	0.570793
66086	1258	18369	0.000539892463	5.398925
66087	1118	20367	0.000479809041	4.798090
66091	45	187759	0.000019312528	0.193125
66092	144	92881	0.000061800091	0.618001
66093	23	270253	0.000009870848	0.098708
66096	1	1381061	0.000000429167	0.004292
66105	2	903374	0.000000858335	0.008583
66109	805	26745	0.000345479676	3.454797
66124	482	39722	0.000206858638	2.068586
66125	329	52797	0.000141196042	1.411960
66136	476	40109	0.000204283635	2.042836
66137	193	76442	0.000082829289	0.828293
66139	753	28198	0.000323162977	3.231630
66149	123	102810	0.000052787578	0.527876
66150	2	909755	0.000000858335	0.008583
66151	184	78901	0.000078966783	0.789668
66157	1	1405599	0.000000429167	0.004292
66161	20	290997	0.000008583346	0.085833
66185	3	739610	0.000001287502	0.012875
66190	89	126011	0.000038195890	0.381959
66191	45	187953	0.000019312528	0.193125
66192	127	100678	0.000054504247	0.545042
66193	200	74641	0.000085833460	0.858335
66208	23	270715	0.000009870848	0.098708
66228	91	124314	0.000039054224	0.390542
66229	35	216205	0.000015020855	0.150209
66233	86	128630	0.000036908388	0.369084
66234	12	377211	0.000005150008	0.051500
66249	563	35301	0.000241621190	2.416212
66250	225	68850	0.000096562642	0.965626
66256	407	45156	0.000174671091	1.746711
66263	2	924184	0.000000858335	0.008583
66264	7	491367	0.000003004171	0.030042
66269	3	744698	0.000001287502	0.012875
66270	44	190476	0.000018883361	0.188834
66271	59	161168	0.000025320871	0.253209
66276	28	244065	0.000012016684	0.120167
66278	59	161172	0.000025320871	0.253209
66283	206	73190	0.000088408464	0.884085
66287	574	34821	0.000246342030	2.463420
66289	484	39604	0.000207716973	2.077170
66294	9	434774	0.000003862506	0.038625
66295	155	88528	0.000066520931	0.665209
66296	30	235261	0.000012875019	0.128750
66309	272	60342	0.000116733506	1.167335
66317	446	42146	0.000191408616	1.914086
66318	243	65314	0.000104287654	1.042877
66319	352	50314	0.000151066890	1.510669
66320	77	137570	0.000033045882	0.330459
66353	21	284361	0.000009012513	0.090125
66371	125	101767	0.000053645912	0.536459
66379	43	193167	0.000018454194	0.184542
66404	107	112324	0.000045920901	0.459209
66415	529	37043	0.000227029502	2.270295
66420	27	249238	0.000011587517	0.115875
66437	22	277965	0.000009441681	0.094417
66438	427	43565	0.000183254437	1.832544
66459	12	379154	0.000005150008	0.051500
66468	27	249432	0.000011587517	0.115875
66475	57	164646	0.000024462536	0.244625
66476	843	25742	0.000361788034	3.617880
66483	16	328028	0.000006866677	0.068667
66484	27	249466	0.000011587517	0.115875
66504	3	760318	0.000001287502	0.012875
66510	1087	20887	0.000466504855	4.665049
66517	179	80491	0.000076820947	0.768209
66520	32	227743	0.000013733354	0.137334
66521	6	535764	0.000002575004	0.025750
66528	2328	10603	0.000999101474	9.991015
66538	2058	11886	0.000883226303	8.832263
66539	32	227766	0.000013733354	0.137334
66545	11	396728	0.000004720840	0.047208
66548	224	69087	0.000096133475	0.961335
66553	20	292803	0.000008583346	0.085833
66554	11	396840	0.000004720840	0.047208
66568	251	63912	0.000107720992	1.077210
66574	12	380329	0.000005150008	0.051500
66575	184	78982	0.000078966783	0.789668
66592	33	224154	0.000014162521	0.141625
66611	4	661365	0.000001716669	0.017167
66620	38	207356	0.000016308357	0.163084
66632	274	60075	0.000117591840	1.175918
66637	54	170055	0.000023175034	0.231750
66645	4	662714	0.000001716669	0.017167
66646	104	114441	0.000044633399	0.446334
66649	33	224263	0.000014162521	0.141625
66655	40	201566	0.000017166692	0.171667
66656	30	236213	0.000012875019	0.128750
66657	76	138928	0.000032616715	0.326167
66658	146	92225	0.000062658426	0.626584
66662	176	81427	0.000075533445	0.755334
66666	5	591176	0.000002145836	0.021458
66668	4	663182	0.000001716669	0.017167
66679	3	772869	0.000001287502	0.012875
66685	837	25906	0.000359213030	3.592130
66687	64	154056	0.000027466707	0.274667
66689	345	51072	0.000148062718	1.480627
66693	108	111767	0.000046350068	0.463501
66694	248	64481	0.000106433490	1.064335
66699	96	120356	0.000041200061	0.412001
66701	63	155491	0.000027037540	0.270375
66704	37	210681	0.000015879190	0.158792
66717	732	28867	0.000314150463	3.141505
66718	46	186463	0.000019741696	0.197417
66736	436	42907	0.000187116943	1.871169
66737	1289	18016	0.000553196649	5.531966
66740	567	35156	0.000243337859	2.433379
66741	111	109910	0.000047637570	0.476376
66742	92	123685	0.000039483392	0.394834
66744	47	184184	0.000020170863	0.201709
66748	17	319729	0.000007295844	0.072958
66757	19	301947	0.000008154179	0.081542
66773	7	502054	0.000003004171	0.030042
66774	36	214062	0.000015450023	0.154500
66790	581	34545	0.000249346201	2.493462
66813	14	353670	0.000006008342	0.060083
66814	273	60244	0.000117162673	1.171627
66819	214	71359	0.000091841802	0.918418
66822	45	188895	0.000019312528	0.193125
66823	230	67869	0.000098708479	0.987085
66828	7	503058	0.000003004171	0.030042
66829	100	117365	0.000042916730	0.429167
66830	65	152725	0.000027895874	0.278959
66834	61	158663	0.000026179205	0.261792
66842	2	1002222	0.000000858335	0.008583
66843	4	672189	0.000001716669	0.017167
66844	7	503397	0.000003004171	0.030042
66845	127	100910	0.000054504247	0.545042
66846	863	25291	0.000370371380	3.703714
66850	105	113876	0.000045062566	0.450626
66858	14	353990	0.000006008342	0.060083
66866	43	194032	0.000018454194	0.184542
66870	43	194042	0.000018454194	0.184542
66871	8	470829	0.000003433338	0.034333
66872	77	137979	0.000033045882	0.330459
66874	248	64507	0.000106433490	1.064335
66879	704	29751	0.000302133779	3.021338
66888	230	67884	0.000098708479	0.987085
66891	142	93951	0.000060941757	0.609418
66905	85	129920	0.000036479220	0.364792
66906	192	76826	0.000082400122	0.824001
66917	203	74007	0.000087120962	0.871210
66923	35	217662	0.000015020855	0.150209
66925	6	546054	0.000002575004	0.025750
66926	309	55219	0.000132612696	1.326127
66927	30	237052	0.000012875019	0.128750
66975	25	256360	0.000010729182	0.107292
66979	13	355230	0.000005579175	0.055792
66987	128	99917	0.000054933414	0.549334
66989	140	94410	0.000060083422	0.600834
66996	37	208202	0.000015879190	0.158792
66999	1	1066986	0.000000429167	0.004292
67002	36	211338	0.000015450023	0.154500
67009	295	56982	0.000126604353	1.266044
67023	29	237450	0.000012445852	0.124459
67031	120	104189	0.000051500076	0.515001
67034	27	246552	0.000011587517	0.115875
67037	25	256697	0.000010729182	0.107292
67042	82	131973	0.000035191719	0.351917
67043	74	140384	0.000031758380	0.317584
67045	249	64180	0.000106862658	1.068627
67046	27	246597	0.000011587517	0.115875
67053	1	1112702	0.000000429167	0.004292
67058	117	105921	0.000050212574	0.502126
67074	238	66137	0.000102141817	1.021418
67076	355	49978	0.000152354391	1.523544
67083	42	194507	0.000018025027	0.180250
67084	75	139330	0.000032187547	0.321875
67092	3	695139	0.000001287502	0.012875
67093	8	448561	0.000003433338	0.034333
67094	7	477226	0.000003004171	0.030042
67096	2	828214	0.000000858335	0.008583
67101	99	117518	0.000042487563	0.424876
67105	7	477336	0.000003004171	0.030042
67162	5	558491	0.000002145836	0.021458
67165	277	59529	0.000118879342	1.188793
67172	34	218432	0.000014591688	0.145917
67183	178	80626	0.000076391779	0.763918
67184	34	218451	0.000014591688	0.145917
67201	123	102649	0.000052787578	0.527876
67225	25	257495	0.000010729182	0.107292
67226	36	211945	0.000015450023	0.154500
67235	85	129253	0.000036479220	0.364792
67241	69	146613	0.000029612544	0.296125
67249	397	46001	0.000170379418	1.703794
67263	482	39710	0.000206858638	2.068586
67264	542	36339	0.000232608676	2.326087
67274	30	234069	0.000012875019	0.128750
67277	724	29076	0.000310717125	3.107171
67282	91	124081	0.000039054224	0.390542
67285	3	714261	0.000001287502	0.012875
67293	2241	10984	0.000961763919	9.617639
67302	365	48972	0.000156646064	1.566461
67322	426	43612	0.000182825270	1.828253
67327	3	717312	0.000001287502	0.012875
67332	220	69883	0.000094416806	0.944168
67337	10	408334	0.000004291673	0.042917
67340	34	218889	0.000014591688	0.145917
67342	128	100060	0.000054933414	0.549334
67373	46	185319	0.000019741696	0.197417
67374	584	34386	0.000250633703	2.506337
67385	34	219050	0.000014591688	0.145917
67391	63	154854	0.000027037540	0.270375
67392	131	98636	0.000056220916	0.562209
67393	101	116305	0.000043345897	0.433459
67395	13	360170	0.000005579175	0.055792
67396	1	1332602	0.000000429167	0.004292
67410	113	108370	0.000048495905	0.484959
67413	163	85558	0.000069954270	0.699543
67414	74	140716	0.000031758380	0.317584
67415	143	93276	0.000061370924	0.613709
67418	310	55020	0.000133041863	1.330419
67421	84	130313	0.000036050053	0.360501
67423	21	282976	0.000009012513	0.090125
67435	128	100098	0.000054933414	0.549334
67436	13	360423	0.000005579175	0.055792
67437	183	79181	0.000078537616	0.785376
67441	20	290331	0.000008583346	0.085833
67444	26	253126	0.000011158350	0.111583
67447	177	80991	0.000075962612	0.759626
67450	34	219200	0.000014591688	0.145917
67452	9	431436	0.000003862506	0.038625
67457	108	111508	0.000046350068	0.463501
67461	36	212503	0.000015450023	0.154500
67465	93	122455	0.000039912559	0.399126
67475	5	571993	0.000002145836	0.021458
67477	72	143156	0.000030900046	0.309000
67490	3	732169	0.000001287502	0.012875
67508	34	219297	0.000014591688	0.145917
67517	182	79492	0.000078108449	0.781084
67521	147	91614	0.000063087593	0.630876
67522	68	148092	0.000029183376	0.291834
67534	219	70126	0.000093987639	0.939876
67538	393	46401	0.000168662749	1.686627
67556	89	125966	0.000038195890	0.381959
67560	43	192818	0.000018454194	0.184542
67561	389	46742	0.000166946080	1.669461
67562	360	49495	0.000154500228	1.545002
67568	85	129445	0.000036479220	0.364792
67573	337	51900	0.000144629380	1.446294
67575	192	76702	0.000082400122	0.824001
67586	1164	19666	0.000499550737	4.995507
67588	1	1399219	0.000000429167	0.004292
67589	119	104995	0.000051070909	0.510709
67594	59	161048	0.000025320871	0.253209
67607	9	433127	0.000003862506	0.038625
67621	555	35709	0.000238187851	2.381879
67622	340	51560	0.000145916882	1.459169
67623	227	68429	0.000097420977	0.974210
67629	\N	\N	\N	\N
67633	31	230880	0.000013304186	0.133042
67634	25	258948	0.000010729182	0.107292
67641	3	740392	0.000001287502	0.012875
67656	352	50299	0.000151066890	1.510669
67661	29	239434	0.000012445852	0.124459
67662	4	643028	0.000001716669	0.017167
67676	796	26981	0.000341617171	3.416172
67678	9	434085	0.000003862506	0.038625
67681	158	87395	0.000067808433	0.678084
67683	72	143285	0.000030900046	0.309000
67684	2222	11072	0.000953609740	9.536097
67692	115	107279	0.000049354239	0.493542
67695	603	33525	0.000258787882	2.587879
67699	2025	12048	0.000869063782	8.690638
67704	171	82912	0.000073387608	0.733876
67709	82	132420	0.000035191719	0.351917
67710	330	52699	0.000141625209	1.416252
67714	9	434596	0.000003862506	0.038625
67717	147	91670	0.000063087593	0.630876
67719	136	96355	0.000058366753	0.583668
67720	61	158102	0.000026179205	0.261792
67721	194	76221	0.000083258456	0.832585
67724	222	69487	0.000095275141	0.952751
67726	149	90818	0.000063945928	0.639459
67727	34	219717	0.000014591688	0.145917
67731	79	135437	0.000033904217	0.339042
67737	11	394019	0.000004720840	0.047208
67738	133	97765	0.000057079251	0.570793
67740	94	121738	0.000040341726	0.403417
67747	183	79227	0.000078537616	0.785376
67748	132	98241	0.000056650084	0.566501
67755	37	209836	0.000015879190	0.158792
67756	16	326812	0.000006866677	0.068667
67757	399	45862	0.000171237753	1.712378
67764	337	51912	0.000144629380	1.446294
67767	47	183536	0.000020170863	0.201709
67768	5	579629	0.000002145836	0.021458
67788	97	119372	0.000041629228	0.416292
67803	31	231232	0.000013304186	0.133042
67806	12	378084	0.000005150008	0.051500
67812	347	50829	0.000148921053	1.489211
67813	4	648128	0.000001716669	0.017167
67815	10	413694	0.000004291673	0.042917
67816	334	52247	0.000143341878	1.433419
67817	416	44430	0.000178533597	1.785336
67819	633	32312	0.000271662901	2.716629
67833	1309	17733	0.000561779995	5.617800
67834	8	461960	0.000003433338	0.034333
67835	2	934429	0.000000858335	0.008583
67844	63	155184	0.000027037540	0.270375
67847	112	109147	0.000048066738	0.480667
67863	471	40441	0.000202137798	2.021378
67869	401	45688	0.000172096087	1.720961
67874	204	73678	0.000087550129	0.875501
67902	858	25395	0.000368225543	3.682255
67906	1074	21118	0.000460925680	4.609257
67913	1	1522873	0.000000429167	0.004292
67944	18	308901	0.000007725011	0.077250
67947	692	30169	0.000296983771	2.969838
67969	2	956796	0.000000858335	0.008583
67982	308	55321	0.000132183528	1.321835
67983	291	57618	0.000124887684	1.248877
68002	293	57324	0.000125746019	1.257460
68037	24	266066	0.000010300015	0.103000
68041	9	438987	0.000003862506	0.038625
68044	28	244944	0.000012016684	0.120167
68056	28	245018	0.000012016684	0.120167
68059	5867	4305	0.002517924548	25.179245
68072	22	278871	0.000009441681	0.094417
68073	176	81419	0.000075533445	0.755334
68080	9	439756	0.000003862506	0.038625
